Input,PalletType,DecimalBoxNumber,NetBoxNumber,NumberPallet,TotalPalletWeight,NetProductWeight,TotalWeight,Input.1,UnitCost,UnitSelling,TransportCost,TransportSelling,SubTotalSelling,TotalSelling,CostPerKg,SellingPerKg,ProfitPerKg
669,STANDARD,44.6,44,0.9291666666666667,53.891666666666666,660,713.8916666666667,660,6600,6930,4e3,5600,12530,13344.45,16.060606060606062,20.218863636363636,4.158257575757574
670,EURO,44.666666666666664,44,1.2407407407407407,59.55555555555556,660,719.5555555555555,660,6600,6930,4e3,5600,12530,13344.45,16.060606060606062,20.218863636363636,4.158257575757574
670,STANDARD,44.666666666666664,44,0.9305555555555555,53.972222222222214,660,713.9722222222222,660,6600,6930,4e3,5600,12530,13344.45,16.060606060606062,20.218863636363636,4.158257575757574
671,EURO,44.733333333333334,44,1.2425925925925927,59.644444444444446,660,719.6444444444444,660,6600,6930,4e3,5600,12530,13344.45,16.060606060606062,20.218863636363636,4.158257575757574
671,STANDARD,44.733333333333334,44,0.9319444444444445,54.05277777777778,660,714.0527777777778,660,6600,6930,4e3,5600,12530,13344.45,16.060606060606062,20.218863636363636,4.158257575757574
672,EURO,44.8,44,1.2444444444444445,59.733333333333334,660,719.7333333333333,660,6600,6930,4e3,5600,12530,13344.45,16.060606060606062,20.218863636363636,4.158257575757574
672,STANDARD,44.8,44,0.9333333333333332,54.133333333333326,660,714.1333333333333,660,6600,6930,4e3,5600,12530,13344.45,16.060606060606062,20.218863636363636,4.158257575757574
673,EURO,44.86666666666667,44,1.2462962962962962,59.82222222222222,660,719.8222222222222,660,6600,6930,4e3,5600,12530,13344.45,16.060606060606062,20.218863636363636,4.158257575757574
673,STANDARD,44.86666666666667,44,0.9347222222222222,54.21388888888889,660,714.2138888888888,660,6600,6930,4e3,5600,12530,13344.45,16.060606060606062,20.218863636363636,4.158257575757574
674,EURO,44.93333333333333,44,1.248148148148148,59.911111111111104,660,719.9111111111112,660,6600,6930,4e3,5600,12530,13344.45,16.060606060606062,20.218863636363636,4.158257575757574
674,STANDARD,44.93333333333333,44,0.936111111111111,54.29444444444444,660,714.2944444444445,660,6600,6930,4e3,5600,12530,13344.45,16.060606060606062,20.218863636363636,4.158257575757574
675,EURO,45,45,1.25,60,675,735,675,6750,7087.5,4e3,5600,12687.5,13512.1875,15.925925925925926,20.018055555555556,4.09212962962963
675,STANDARD,45,45,0.9375,54.375,675,729.375,675,6750,7087.5,4e3,5600,12687.5,13512.1875,15.925925925925926,20.018055555555556,4.09212962962963
676,EURO,45.06666666666667,45,1.251851851851852,60.088888888888896,675,735.0888888888888,675,6750,7087.5,4e3,5600,12687.5,13512.1875,15.925925925925926,20.018055555555556,4.09212962962963
676,STANDARD,45.06666666666667,45,0.938888888888889,54.45555555555556,675,729.4555555555555,675,6750,7087.5,4e3,5600,12687.5,13512.1875,15.925925925925926,20.018055555555556,4.09212962962963
677,EURO,45.13333333333333,45,1.2537037037037038,60.17777777777778,675,735.1777777777778,675,6750,7087.5,4e3,5600,12687.5,13512.1875,15.925925925925926,20.018055555555556,4.09212962962963
677,STANDARD,45.13333333333333,45,0.9402777777777778,54.53611111111111,675,729.5361111111112,675,6750,7087.5,4e3,5600,12687.5,13512.1875,15.925925925925926,20.018055555555556,4.09212962962963
678,EURO,45.2,45,1.2555555555555555,60.266666666666666,675,735.2666666666667,675,6750,7087.5,4e3,5600,12687.5,13512.1875,15.925925925925926,20.018055555555556,4.09212962962963
678,STANDARD,45.2,45,0.9416666666666668,54.616666666666674,675,729.6166666666667,675,6750,7087.5,4e3,5600,12687.5,13512.1875,15.925925925925926,20.018055555555556,4.09212962962963
679,EURO,45.266666666666666,45,1.2574074074074073,60.355555555555554,675,735.3555555555556,675,6750,7087.5,4e3,5600,12687.5,13512.1875,15.925925925925926,20.018055555555556,4.09212962962963
679,STANDARD,45.266666666666666,45,0.9430555555555555,54.69722222222222,675,729.6972222222222,675,6750,7087.5,4e3,5600,12687.5,13512.1875,15.925925925925926,20.018055555555556,4.09212962962963
680,EURO,45.333333333333336,45,1.2592592592592593,60.44444444444444,675,735.4444444444445,675,6750,7087.5,4e3,5600,12687.5,13512.1875,15.925925925925926,20.018055555555556,4.09212962962963
680,STANDARD,45.333333333333336,45,0.9444444444444445,54.777777777777786,675,729.7777777777778,675,6750,7087.5,4e3,5600,12687.5,13512.1875,15.925925925925926,20.018055555555556,4.09212962962963
681,EURO,45.4,45,1.261111111111111,60.53333333333333,675,735.5333333333333,675,6750,7087.5,4e3,5600,12687.5,13512.1875,15.925925925925926,20.018055555555556,4.09212962962963
681,STANDARD,45.4,45,0.9458333333333333,54.858333333333334,675,729.8583333333333,675,6750,7087.5,4e3,5600,12687.5,13512.1875,15.925925925925926,20.018055555555556,4.09212962962963
682,EURO,45.46666666666667,45,1.262962962962963,60.62222222222223,675,735.6222222222223,675,6750,7087.5,4e3,5600,12687.5,13512.1875,15.925925925925926,20.018055555555556,4.09212962962963
682,STANDARD,45.46666666666667,45,0.9472222222222223,54.93888888888889,675,729.9388888888889,675,6750,7087.5,4e3,5600,12687.5,13512.1875,15.925925925925926,20.018055555555556,4.09212962962963
683,EURO,45.53333333333333,45,1.2648148148148148,60.71111111111111,675,735.7111111111111,675,6750,7087.5,4e3,5600,12687.5,13512.1875,15.925925925925926,20.018055555555556,4.09212962962963
683,STANDARD,45.53333333333333,45,0.9486111111111111,55.019444444444446,675,730.0194444444444,675,6750,7087.5,4e3,5600,12687.5,13512.1875,15.925925925925926,20.018055555555556,4.09212962962963
684,EURO,45.6,45,1.2666666666666666,60.8,675,735.8,675,6750,7087.5,4e3,5600,12687.5,13512.1875,15.925925925925926,20.018055555555556,4.09212962962963
684,STANDARD,45.6,45,0.9500000000000001,55.1,675,730.1,675,6750,7087.5,4e3,5600,12687.5,13512.1875,15.925925925925926,20.018055555555556,4.09212962962963
685,EURO,45.666666666666664,45,1.2685185185185184,60.888888888888886,675,735.8888888888889,675,6750,7087.5,4e3,5600,12687.5,13512.1875,15.925925925925926,20.018055555555556,4.09212962962963
685,STANDARD,45.666666666666664,45,0.9513888888888888,55.18055555555555,675,730.1805555555555,675,6750,7087.5,4e3,5600,12687.5,13512.1875,15.925925925925926,20.018055555555556,4.09212962962963
686,EURO,45.733333333333334,45,1.2703703703703704,60.977777777777774,675,735.9777777777778,675,6750,7087.5,4e3,5600,12687.5,13512.1875,15.925925925925926,20.018055555555556,4.09212962962963
686,STANDARD,45.733333333333334,45,0.9527777777777778,55.26111111111111,675,730.2611111111111,675,6750,7087.5,4e3,5600,12687.5,13512.1875,15.925925925925926,20.018055555555556,4.09212962962963
687,EURO,45.8,45,1.2722222222222221,61.06666666666666,675,736.0666666666666,675,6750,7087.5,4e3,5600,12687.5,13512.1875,15.925925925925926,20.018055555555556,4.09212962962963
687,STANDARD,45.8,45,0.9541666666666666,55.34166666666666,675,730.3416666666667,675,6750,7087.5,4e3,5600,12687.5,13512.1875,15.925925925925926,20.018055555555556,4.09212962962963
688,EURO,45.86666666666667,45,1.2740740740740741,61.15555555555556,675,736.1555555555556,675,6750,7087.5,4e3,5600,12687.5,13512.1875,15.925925925925926,20.018055555555556,4.09212962962963
688,STANDARD,45.86666666666667,45,0.9555555555555556,55.422222222222224,675,730.4222222222222,675,6750,7087.5,4e3,5600,12687.5,13512.1875,15.925925925925926,20.018055555555556,4.09212962962963
689,EURO,45.93333333333333,45,1.275925925925926,61.24444444444444,675,736.2444444444444,675,6750,7087.5,4e3,5600,12687.5,13512.1875,15.925925925925926,20.018055555555556,4.09212962962963
689,STANDARD,45.93333333333333,45,0.9569444444444444,55.50277777777777,675,730.5027777777777,675,6750,7087.5,4e3,5600,12687.5,13512.1875,15.925925925925926,20.018055555555556,4.09212962962963
690,EURO,46,46,1.2777777777777777,61.33333333333333,690,751.3333333333334,690,6900,7245,4e3,5600,12845,13679.925,15.797101449275363,19.825978260869565,4.028876811594202
690,STANDARD,46,46,0.9583333333333334,55.583333333333336,690,745.5833333333334,690,6900,7245,4e3,5600,12845,13679.925,15.797101449275363,19.825978260869565,4.028876811594202
691,EURO,46.06666666666667,46,1.2796296296296297,61.422222222222224,690,751.4222222222222,690,6900,7245,4e3,5600,12845,13679.925,15.797101449275363,19.825978260869565,4.028876811594202
691,STANDARD,46.06666666666667,46,0.9597222222222223,55.66388888888889,690,745.6638888888889,690,6900,7245,4e3,5600,12845,13679.925,15.797101449275363,19.825978260869565,4.028876811594202
692,EURO,46.13333333333333,46,1.2814814814814814,61.511111111111106,690,751.5111111111111,690,6900,7245,4e3,5600,12845,13679.925,15.797101449275363,19.825978260869565,4.028876811594202
692,STANDARD,46.13333333333333,46,0.9611111111111111,55.74444444444445,690,745.7444444444444,690,6900,7245,4e3,5600,12845,13679.925,15.797101449275363,19.825978260869565,4.028876811594202
693,EURO,46.2,46,1.2833333333333334,61.60000000000001,690,751.6,690,6900,7245,4e3,5600,12845,13679.925,15.797101449275363,19.825978260869565,4.028876811594202
693,STANDARD,46.2,46,0.9625,55.825,690,745.825,690,6900,7245,4e3,5600,12845,13679.925,15.797101449275363,19.825978260869565,4.028876811594202
694,EURO,46.266666666666666,46,1.2851851851851852,61.68888888888889,690,751.6888888888889,690,6900,7245,4e3,5600,12845,13679.925,15.797101449275363,19.825978260869565,4.028876811594202
694,STANDARD,46.266666666666666,46,0.9638888888888889,55.90555555555556,690,745.9055555555556,690,6900,7245,4e3,5600,12845,13679.925,15.797101449275363,19.825978260869565,4.028876811594202
695,EURO,46.333333333333336,46,1.2870370370370372,61.777777777777786,690,751.7777777777778,690,6900,7245,4e3,5600,12845,13679.925,15.797101449275363,19.825978260869565,4.028876811594202
695,STANDARD,46.333333333333336,46,0.9652777777777778,55.986111111111114,690,745.9861111111111,690,6900,7245,4e3,5600,12845,13679.925,15.797101449275363,19.825978260869565,4.028876811594202
696,EURO,46.4,46,1.2888888888888888,61.86666666666666,690,751.8666666666667,690,6900,7245,4e3,5600,12845,13679.925,15.797101449275363,19.825978260869565,4.028876811594202
696,STANDARD,46.4,46,0.9666666666666667,56.06666666666667,690,746.0666666666667,690,6900,7245,4e3,5600,12845,13679.925,15.797101449275363,19.825978260869565,4.028876811594202
697,EURO,46.46666666666667,46,1.2907407407407407,61.955555555555556,690,751.9555555555555,690,6900,7245,4e3,5600,12845,13679.925,15.797101449275363,19.825978260869565,4.028876811594202
697,STANDARD,46.46666666666667,46,0.9680555555555556,56.147222222222226,690,746.1472222222222,690,6900,7245,4e3,5600,12845,13679.925,15.797101449275363,19.825978260869565,4.028876811594202
698,EURO,46.53333333333333,46,1.2925925925925925,62.04444444444444,690,752.0444444444445,690,6900,7245,4e3,5600,12845,13679.925,15.797101449275363,19.825978260869565,4.028876811594202
698,STANDARD,46.53333333333333,46,0.9694444444444444,56.227777777777774,690,746.2277777777778,690,6900,7245,4e3,5600,12845,13679.925,15.797101449275363,19.825978260869565,4.028876811594202
699,EURO,46.6,46,1.2944444444444445,62.13333333333334,690,752.1333333333333,690,6900,7245,4e3,5600,12845,13679.925,15.797101449275363,19.825978260869565,4.028876811594202
699,STANDARD,46.6,46,0.9708333333333333,56.30833333333333,690,746.3083333333333,690,6900,7245,4e3,5600,12845,13679.925,15.797101449275363,19.825978260869565,4.028876811594202
700,EURO,46.666666666666664,46,1.2962962962962963,62.22222222222222,690,752.2222222222222,690,6900,7245,4e3,5600,12845,13679.925,15.797101449275363,19.825978260869565,4.028876811594202
700,STANDARD,46.666666666666664,46,0.9722222222222222,56.388888888888886,690,746.3888888888889,690,6900,7245,4e3,5600,12845,13679.925,15.797101449275363,19.825978260869565,4.028876811594202
701,EURO,46.733333333333334,46,1.2981481481481483,62.31111111111112,690,752.3111111111111,690,6900,7245,4e3,5600,12845,13679.925,15.797101449275363,19.825978260869565,4.028876811594202
701,STANDARD,46.733333333333334,46,0.9736111111111111,56.46944444444444,690,746.4694444444444,690,6900,7245,4e3,5600,12845,13679.925,15.797101449275363,19.825978260869565,4.028876811594202
702,EURO,46.8,46,1.2999999999999998,62.39999999999999,690,752.4,690,6900,7245,4e3,5600,12845,13679.925,15.797101449275363,19.825978260869565,4.028876811594202
702,STANDARD,46.8,46,0.975,56.55,690,746.55,690,6900,7245,4e3,5600,12845,13679.925,15.797101449275363,19.825978260869565,4.028876811594202
703,EURO,46.86666666666667,46,1.3018518518518518,62.48888888888889,690,752.4888888888889,690,6900,7245,4e3,5600,12845,13679.925,15.797101449275363,19.825978260869565,4.028876811594202
703,STANDARD,46.86666666666667,46,0.9763888888888889,56.63055555555555,690,746.6305555555556,690,6900,7245,4e3,5600,12845,13679.925,15.797101449275363,19.825978260869565,4.028876811594202
704,EURO,46.93333333333333,46,1.3037037037037036,62.57777777777777,690,752.5777777777778,690,6900,7245,4e3,5600,12845,13679.925,15.797101449275363,19.825978260869565,4.028876811594202
704,STANDARD,46.93333333333333,46,0.9777777777777777,56.71111111111111,690,746.7111111111111,690,6900,7245,4e3,5600,12845,13679.925,15.797101449275363,19.825978260869565,4.028876811594202
705,EURO,47,47,1.3055555555555556,62.66666666666667,705,767.6666666666666,705,7050,7402.5,4e3,5600,13002.5,13847.6625,15.673758865248226,19.642074468085106,3.9683156028368796
705,STANDARD,47,47,0.9791666666666666,56.791666666666664,705,761.7916666666666,705,7050,7402.5,4e3,5600,13002.5,13847.6625,15.673758865248226,19.642074468085106,3.9683156028368796
706,EURO,47.06666666666667,47,1.3074074074074076,62.75555555555556,705,767.7555555555556,705,7050,7402.5,4e3,5600,13002.5,13847.6625,15.673758865248226,19.642074468085106,3.9683156028368796
706,STANDARD,47.06666666666667,47,0.9805555555555556,56.87222222222223,705,761.8722222222223,705,7050,7402.5,4e3,5600,13002.5,13847.6625,15.673758865248226,19.642074468085106,3.9683156028368796
707,EURO,47.13333333333333,47,1.3092592592592593,62.84444444444445,705,767.8444444444444,705,7050,7402.5,4e3,5600,13002.5,13847.6625,15.673758865248226,19.642074468085106,3.9683156028368796
707,STANDARD,47.13333333333333,47,0.9819444444444444,56.952777777777776,705,761.9527777777778,705,7050,7402.5,4e3,5600,13002.5,13847.6625,15.673758865248226,19.642074468085106,3.9683156028368796
708,EURO,47.2,47,1.3111111111111111,62.93333333333334,705,767.9333333333334,705,7050,7402.5,4e3,5600,13002.5,13847.6625,15.673758865248226,19.642074468085106,3.9683156028368796
708,STANDARD,47.2,47,0.9833333333333334,57.03333333333334,705,762.0333333333333,705,7050,7402.5,4e3,5600,13002.5,13847.6625,15.673758865248226,19.642074468085106,3.9683156028368796
709,EURO,47.266666666666666,47,1.3129629629629629,63.02222222222222,705,768.0222222222222,705,7050,7402.5,4e3,5600,13002.5,13847.6625,15.673758865248226,19.642074468085106,3.9683156028368796
709,STANDARD,47.266666666666666,47,0.9847222222222222,57.11388888888889,705,762.1138888888889,705,7050,7402.5,4e3,5600,13002.5,13847.6625,15.673758865248226,19.642074468085106,3.9683156028368796
710,EURO,47.333333333333336,47,1.3148148148148149,63.111111111111114,705,768.1111111111111,705,7050,7402.5,4e3,5600,13002.5,13847.6625,15.673758865248226,19.642074468085106,3.9683156028368796
710,STANDARD,47.333333333333336,47,0.9861111111111112,57.19444444444445,705,762.1944444444445,705,7050,7402.5,4e3,5600,13002.5,13847.6625,15.673758865248226,19.642074468085106,3.9683156028368796
711,EURO,47.4,47,1.3166666666666667,63.2,705,768.2,705,7050,7402.5,4e3,5600,13002.5,13847.6625,15.673758865248226,19.642074468085106,3.9683156028368796
711,STANDARD,47.4,47,0.9874999999999999,57.275,705,762.275,705,7050,7402.5,4e3,5600,13002.5,13847.6625,15.673758865248226,19.642074468085106,3.9683156028368796
712,EURO,47.46666666666667,47,1.3185185185185186,63.28888888888889,705,768.2888888888889,705,7050,7402.5,4e3,5600,13002.5,13847.6625,15.673758865248226,19.642074468085106,3.9683156028368796
712,STANDARD,47.46666666666667,47,0.9888888888888889,57.355555555555554,705,762.3555555555556,705,7050,7402.5,4e3,5600,13002.5,13847.6625,15.673758865248226,19.642074468085106,3.9683156028368796
713,EURO,47.53333333333333,47,1.3203703703703704,63.37777777777778,705,768.3777777777777,705,7050,7402.5,4e3,5600,13002.5,13847.6625,15.673758865248226,19.642074468085106,3.9683156028368796
713,STANDARD,47.53333333333333,47,0.9902777777777777,57.43611111111111,705,762.4361111111111,705,7050,7402.5,4e3,5600,13002.5,13847.6625,15.673758865248226,19.642074468085106,3.9683156028368796
714,EURO,47.6,47,1.3222222222222222,63.46666666666667,705,768.4666666666667,705,7050,7402.5,4e3,5600,13002.5,13847.6625,15.673758865248226,19.642074468085106,3.9683156028368796
714,STANDARD,47.6,47,0.9916666666666667,57.516666666666666,705,762.5166666666667,705,7050,7402.5,4e3,5600,13002.5,13847.6625,15.673758865248226,19.642074468085106,3.9683156028368796
715,EURO,47.666666666666664,47,1.324074074074074,63.55555555555555,705,768.5555555555555,705,7050,7402.5,4e3,5600,13002.5,13847.6625,15.673758865248226,19.642074468085106,3.9683156028368796
715,STANDARD,47.666666666666664,47,0.9930555555555555,57.597222222222214,705,762.5972222222222,705,7050,7402.5,4e3,5600,13002.5,13847.6625,15.673758865248226,19.642074468085106,3.9683156028368796
716,EURO,47.733333333333334,47,1.325925925925926,63.644444444444446,705,768.6444444444444,705,7050,7402.5,4e3,5600,13002.5,13847.6625,15.673758865248226,19.642074468085106,3.9683156028368796
716,STANDARD,47.733333333333334,47,0.9944444444444445,57.67777777777778,705,762.6777777777778,705,7050,7402.5,4e3,5600,13002.5,13847.6625,15.673758865248226,19.642074468085106,3.9683156028368796
717,EURO,47.8,47,1.3277777777777777,63.733333333333334,705,768.7333333333333,705,7050,7402.5,4e3,5600,13002.5,13847.6625,15.673758865248226,19.642074468085106,3.9683156028368796
717,STANDARD,47.8,47,0.9958333333333332,57.758333333333326,705,762.7583333333333,705,7050,7402.5,4e3,5600,13002.5,13847.6625,15.673758865248226,19.642074468085106,3.9683156028368796
718,EURO,47.86666666666667,47,1.3296296296296297,63.82222222222222,705,768.8222222222222,705,7050,7402.5,4e3,5600,13002.5,13847.6625,15.673758865248226,19.642074468085106,3.9683156028368796
718,STANDARD,47.86666666666667,47,0.9972222222222222,57.83888888888889,705,762.8388888888888,705,7050,7402.5,4e3,5600,13002.5,13847.6625,15.673758865248226,19.642074468085106,3.9683156028368796
719,EURO,47.93333333333333,47,1.3314814814814815,63.91111111111111,705,768.9111111111112,705,7050,7402.5,4e3,5600,13002.5,13847.6625,15.673758865248226,19.642074468085106,3.9683156028368796
719,STANDARD,47.93333333333333,47,0.998611111111111,57.91944444444444,705,762.9194444444445,705,7050,7402.5,4e3,5600,13002.5,13847.6625,15.673758865248226,19.642074468085106,3.9683156028368796
720,EURO,48,48,1.3333333333333333,64,720,784,720,7200,7560,4e3,5600,13160,14015.4,15.555555555555555,19.465833333333332,3.910277777777777
720,STANDARD,48,48,1,58,720,778,720,7200,7560,4e3,5600,13160,14015.4,15.555555555555555,19.465833333333332,3.910277777777777
721,EURO,48.06666666666667,48,1.3351851851851853,64.08888888888889,720,784.0888888888888,720,7200,7560,4e3,5600,13160,14015.4,15.555555555555555,19.465833333333332,3.910277777777777
721,STANDARD,48.06666666666667,48,1.0013888888888889,58.080555555555556,720,778.0805555555555,720,7200,7560,4e3,5600,13160,14015.4,15.555555555555555,19.465833333333332,3.910277777777777
722,EURO,48.13333333333333,48,1.337037037037037,64.17777777777778,720,784.1777777777778,720,7200,7560,4e3,5600,13160,14015.4,15.555555555555555,19.465833333333332,3.910277777777777
722,STANDARD,48.13333333333333,48,1.0027777777777778,58.16111111111111,720,778.1611111111112,720,7200,7560,4e3,5600,13160,14015.4,15.555555555555555,19.465833333333332,3.910277777777777
723,EURO,48.2,48,1.338888888888889,64.26666666666668,720,784.2666666666667,720,7200,7560,4e3,5600,13160,14015.4,15.555555555555555,19.465833333333332,3.910277777777777
723,STANDARD,48.2,48,1.0041666666666667,58.24166666666667,720,778.2416666666667,720,7200,7560,4e3,5600,13160,14015.4,15.555555555555555,19.465833333333332,3.910277777777777
724,EURO,48.266666666666666,48,1.3407407407407408,64.35555555555555,720,784.3555555555556,720,7200,7560,4e3,5600,13160,14015.4,15.555555555555555,19.465833333333332,3.910277777777777
724,STANDARD,48.266666666666666,48,1.0055555555555555,58.32222222222222,720,778.3222222222222,720,7200,7560,4e3,5600,13160,14015.4,15.555555555555555,19.465833333333332,3.910277777777777
725,EURO,48.333333333333336,48,1.3425925925925926,64.44444444444444,720,784.4444444444445,720,7200,7560,4e3,5600,13160,14015.4,15.555555555555555,19.465833333333332,3.910277777777777
725,STANDARD,48.333333333333336,48,1.0069444444444444,58.40277777777778,720,778.4027777777778,720,7200,7560,4e3,5600,13160,14015.4,15.555555555555555,19.465833333333332,3.910277777777777
726,EURO,48.4,48,1.3444444444444443,64.53333333333333,720,784.5333333333333,720,7200,7560,4e3,5600,13160,14015.4,15.555555555555555,19.465833333333332,3.910277777777777
726,STANDARD,48.4,48,1.0083333333333333,58.483333333333334,720,778.4833333333333,720,7200,7560,4e3,5600,13160,14015.4,15.555555555555555,19.465833333333332,3.910277777777777
727,EURO,48.46666666666667,48,1.3462962962962963,64.62222222222222,720,784.6222222222223,720,7200,7560,4e3,5600,13160,14015.4,15.555555555555555,19.465833333333332,3.910277777777777
727,STANDARD,48.46666666666667,48,1.0097222222222222,58.56388888888889,720,778.5638888888889,720,7200,7560,4e3,5600,13160,14015.4,15.555555555555555,19.465833333333332,3.910277777777777
728,EURO,48.53333333333333,48,1.348148148148148,64.71111111111111,720,784.7111111111111,720,7200,7560,4e3,5600,13160,14015.4,15.555555555555555,19.465833333333332,3.910277777777777
728,STANDARD,48.53333333333333,48,1.011111111111111,58.644444444444446,720,778.6444444444444,720,7200,7560,4e3,5600,13160,14015.4,15.555555555555555,19.465833333333332,3.910277777777777
729,EURO,48.6,48,1.35,64.80000000000001,720,784.8,720,7200,7560,4e3,5600,13160,14015.4,15.555555555555555,19.465833333333332,3.910277777777777
729,STANDARD,48.6,48,1.0125,58.724999999999994,720,778.725,720,7200,7560,4e3,5600,13160,14015.4,15.555555555555555,19.465833333333332,3.910277777777777
730,EURO,48.666666666666664,48,1.3518518518518519,64.88888888888889,720,784.8888888888889,720,7200,7560,4e3,5600,13160,14015.4,15.555555555555555,19.465833333333332,3.910277777777777
730,STANDARD,48.666666666666664,48,1.0138888888888888,58.80555555555555,720,778.8055555555555,720,7200,7560,4e3,5600,13160,14015.4,15.555555555555555,19.465833333333332,3.910277777777777
731,EURO,48.733333333333334,48,1.3537037037037036,64.97777777777777,720,784.9777777777778,720,7200,7560,4e3,5600,13160,14015.4,15.555555555555555,19.465833333333332,3.910277777777777
731,STANDARD,48.733333333333334,48,1.0152777777777777,58.886111111111106,720,778.8861111111111,720,7200,7560,4e3,5600,13160,14015.4,15.555555555555555,19.465833333333332,3.910277777777777
732,EURO,48.8,48,1.3555555555555554,65.06666666666666,720,785.0666666666666,720,7200,7560,4e3,5600,13160,14015.4,15.555555555555555,19.465833333333332,3.910277777777777
732,STANDARD,48.8,48,1.0166666666666666,58.96666666666666,720,778.9666666666667,720,7200,7560,4e3,5600,13160,14015.4,15.555555555555555,19.465833333333332,3.910277777777777
733,EURO,48.86666666666667,48,1.3574074074074074,65.15555555555555,720,785.1555555555556,720,7200,7560,4e3,5600,13160,14015.4,15.555555555555555,19.465833333333332,3.910277777777777
733,STANDARD,48.86666666666667,48,1.0180555555555555,59.04722222222222,720,779.0472222222222,720,7200,7560,4e3,5600,13160,14015.4,15.555555555555555,19.465833333333332,3.910277777777777
734,EURO,48.93333333333333,48,1.3592592592592592,65.24444444444444,720,785.2444444444444,720,7200,7560,4e3,5600,13160,14015.4,15.555555555555555,19.465833333333332,3.910277777777777
734,STANDARD,48.93333333333333,48,1.0194444444444444,59.12777777777777,720,779.1277777777777,720,7200,7560,4e3,5600,13160,14015.4,15.555555555555555,19.465833333333332,3.910277777777777
735,EURO,49,49,1.3611111111111112,65.33333333333334,735,800.3333333333334,735,7350,7717.5,4e3,5600,13317.5,14183.1375,15.4421768707483,19.296785714285715,3.854608843537415
735,STANDARD,49,49,1.0208333333333333,59.20833333333333,735,794.2083333333334,735,7350,7717.5,4e3,5600,13317.5,14183.1375,15.4421768707483,19.296785714285715,3.854608843537415
736,EURO,49.06666666666667,49,1.3629629629629632,65.42222222222223,735,800.4222222222222,735,7350,7717.5,4e3,5600,13317.5,14183.1375,15.4421768707483,19.296785714285715,3.854608843537415
736,STANDARD,49.06666666666667,49,1.0222222222222224,59.2888888888889,735,794.2888888888889,735,7350,7717.5,4e3,5600,13317.5,14183.1375,15.4421768707483,19.296785714285715,3.854608843537415
737,EURO,49.13333333333333,49,1.3648148148148147,65.5111111111111,735,800.5111111111111,735,7350,7717.5,4e3,5600,13317.5,14183.1375,15.4421768707483,19.296785714285715,3.854608843537415
737,STANDARD,49.13333333333333,49,1.023611111111111,59.36944444444444,735,794.3694444444444,735,7350,7717.5,4e3,5600,13317.5,14183.1375,15.4421768707483,19.296785714285715,3.854608843537415
738,EURO,49.2,49,1.3666666666666667,65.6,735,800.6,735,7350,7717.5,4e3,5600,13317.5,14183.1375,15.4421768707483,19.296785714285715,3.854608843537415
738,STANDARD,49.2,49,1.0250000000000001,59.45000000000001,735,794.45,735,7350,7717.5,4e3,5600,13317.5,14183.1375,15.4421768707483,19.296785714285715,3.854608843537415
739,EURO,49.266666666666666,49,1.3685185185185185,65.68888888888888,735,800.6888888888889,735,7350,7717.5,4e3,5600,13317.5,14183.1375,15.4421768707483,19.296785714285715,3.854608843537415
739,STANDARD,49.266666666666666,49,1.0263888888888888,59.53055555555555,735,794.5305555555556,735,7350,7717.5,4e3,5600,13317.5,14183.1375,15.4421768707483,19.296785714285715,3.854608843537415
740,EURO,49.333333333333336,49,1.3703703703703705,65.77777777777779,735,800.7777777777778,735,7350,7717.5,4e3,5600,13317.5,14183.1375,15.4421768707483,19.296785714285715,3.854608843537415
740,STANDARD,49.333333333333336,49,1.027777777777778,59.61111111111112,735,794.6111111111111,735,7350,7717.5,4e3,5600,13317.5,14183.1375,15.4421768707483,19.296785714285715,3.854608843537415
741,EURO,49.4,49,1.3722222222222222,65.86666666666667,735,800.8666666666667,735,7350,7717.5,4e3,5600,13317.5,14183.1375,15.4421768707483,19.296785714285715,3.854608843537415
741,STANDARD,49.4,49,1.0291666666666666,59.69166666666666,735,794.6916666666666,735,7350,7717.5,4e3,5600,13317.5,14183.1375,15.4421768707483,19.296785714285715,3.854608843537415
742,EURO,49.46666666666667,49,1.3740740740740742,65.95555555555556,735,800.9555555555555,735,7350,7717.5,4e3,5600,13317.5,14183.1375,15.4421768707483,19.296785714285715,3.854608843537415
742,STANDARD,49.46666666666667,49,1.0305555555555557,59.772222222222226,735,794.7722222222222,735,7350,7717.5,4e3,5600,13317.5,14183.1375,15.4421768707483,19.296785714285715,3.854608843537415
743,EURO,49.53333333333333,49,1.3759259259259258,66.04444444444444,735,801.0444444444445,735,7350,7717.5,4e3,5600,13317.5,14183.1375,15.4421768707483,19.296785714285715,3.854608843537415
743,STANDARD,49.53333333333333,49,1.0319444444444443,59.852777777777774,735,794.8527777777778,735,7350,7717.5,4e3,5600,13317.5,14183.1375,15.4421768707483,19.296785714285715,3.854608843537415
744,EURO,49.6,49,1.3777777777777778,66.13333333333333,735,801.1333333333333,735,7350,7717.5,4e3,5600,13317.5,14183.1375,15.4421768707483,19.296785714285715,3.854608843537415
744,STANDARD,49.6,49,1.0333333333333334,59.93333333333334,735,794.9333333333334,735,7350,7717.5,4e3,5600,13317.5,14183.1375,15.4421768707483,19.296785714285715,3.854608843537415
